,600909.SS,511010.SS,000786.SZ,601166.SS,510330.SS,000002.SZ,000300.SS.I,600660.SS,000001.SS.I,000651.SZ,01988.HK,601229.SS,000333.SZ,601668.SS,000338.SZ,600016.SS,03968.HK,200869.SZ,399001.SZ.I,600031.SS,01157.HK,002839.SZ,000157.SZ,900905.SS,02039.HK,600690.SS
,华安证券,国债ETF,北新建材,兴业银行,华夏300,万科Ａ,沪深300,福耀玻璃,上证指数,格力电器,民生银行,上海银行,美的集团,中国建筑,潍柴动力,民生银行,招商银行,张裕Ｂ,深证成指,三一重工,中联重科,张家港行,中联重科,老凤祥Ｂ,中集集团,青岛海尔
2016-10-28,,113.524,10.54,16.27,3.551,24.75,3340.13,17.48,3104.27,22.4,8.625154,,26.76,7.23,9.53,9.31,17.976072,21.42,10711.04,5.99,2.758105,,4.48,3.394,9.241432000000001,10.2
2016-10-29,,113.524,10.54,16.27,3.551,24.75,3340.13,17.48,3104.27,22.4,8.625154,,26.76,7.23,9.53,9.31,17.976072,21.42,10711.04,5.99,2.758105,,4.48,3.394,9.241432000000001,10.2
2016-10-30,,113.524,10.54,16.27,3.551,24.75,3340.13,17.48,3104.27,22.4,8.625154,,26.76,7.23,9.53,9.31,17.976072,21.42,10711.04,5.99,2.758105,,4.48,3.394,9.241432000000001,10.2
2016-10-31,,113.463,10.62,16.31,3.55,24.92,3336.28,17.74,3100.49,22.4,8.634912,,27.15,7.18,9.55,9.2,18.246101,21.36,10704.3,5.88,2.700844,,4.57,3.41,9.191692999999999,9.98
2016-11-01,,113.501,10.81,16.46,3.571,25.79,3359.05,18.05,3122.44,22.4,8.751995,,27.77,7.23,9.7,9.21,18.419689,21.38,10796.14,5.9,2.710387,,4.53,3.432,9.231484,10.03
2016-11-02,,113.411,10.7,16.4,3.546,24.9,3333.35,17.7,3102.73,22.4,8.664182,,27.48,7.02,9.84,9.16,17.995361,21.19,10692.65,5.88,2.605407,,4.5,3.51,9.201641,9.95
2016-11-03,,113.479,10.74,16.48,3.581,24.87,3365.08,17.78,3128.94,22.4,8.605639,,27.4,7.72,10.09,9.19,17.937498,21.16,10743.96,5.88,2.643582,,4.5,3.499,9.141954,10.01
2016-11-04,,113.611,10.74,16.36,3.567,24.59,3354.17,17.56,3125.32,22.4,8.644668,,26.99,8.04,10.15,9.16,17.937498,21.24,10702.57,5.95,2.672213,,4.52,3.479,9.201641,9.96
2016-11-05,,113.611,10.74,16.36,3.567,24.59,3354.17,17.56,3125.32,22.4,8.644668,,26.99,8.04,10.15,9.16,17.937498,21.24,10702.57,5.95,2.672213,,4.52,3.479,9.201641,9.96
2016-11-06,,113.611,10.74,16.36,3.567,24.59,3354.17,17.56,3125.32,22.4,8.644668,,26.99,8.04,10.15,9.16,17.937498,21.24,10702.57,5.95,2.672213,,4.52,3.479,9.201641,9.96
2016-11-07,,113.494,10.9,16.28,3.57,24.16,3356.59,17.69,3133.33,22.4,8.683696,,26.95,8.24,10.1,9.16,17.976072,21.04,10695.18,5.9,2.719931,,4.52,3.49,9.171799,9.98
2016-11-08,,113.487,11.13,16.39,3.589,24.22,3371.12,17.72,3147.89,22.4,8.771508,,27.4,7.86,10.17,9.17,18.053223,21.05,10763.13,6.09,2.719931,,4.54,3.476,9.231484,10.03
2016-11-09,,113.515,10.85,16.19,3.571,26.3,3353.05,17.39,3128.37,22.4,8.547098,,27.18,8.01,10.02,9.11,17.571033,20.6,10697.11,6.1,2.767649,,4.55,3.547,9.141954,9.91
2016-11-10,,113.452,11.05,16.36,3.607,26.56,3390.61,17.8,3171.28,22.4,8.654425,,27.57,8.02,10.48,9.16,17.918211,20.74,10821.66,6.29,3.053957,,4.76,3.516,9.191692999999999,9.96
2016-11-11,,113.469,11.14,16.29,3.633,25.99,3417.22,17.68,3196.04,22.4,8.527584,,27.43,8.07,10.44,9.2,17.667471,20.64,10878.14,6.52,3.149394,,4.83,3.5,9.281222999999999,9.98
2016-11-12,,113.469,11.14,16.29,3.633,25.99,3417.22,17.68,3196.04,22.4,8.527584,,27.43,8.07,10.44,9.2,17.667471,20.64,10878.14,6.52,3.149394,,4.83,3.5,9.281222999999999,9.98
2016-11-13,,113.469,11.14,16.29,3.633,25.99,3417.22,17.68,3196.04,22.4,8.527584,,27.43,8.07,10.44,9.2,17.667471,20.64,10878.14,6.52,3.149394,,4.83,3.5,9.281222999999999,9.98
2016-11-14,,113.181,11.17,16.29,3.647,25.7,3430.25,17.78,3210.37,22.4,8.439772,,27.1,8.08,10.5,9.22,17.493883,20.75,10907.53,6.89,3.197112,,4.93,3.463,9.649288,9.95
2016-11-15,,112.91,11.21,16.27,3.646,26.94,3429.87,17.99,3206.99,22.4,8.547098,,27.0,7.93,10.25,9.21,17.493883,20.8,10958.1,6.75,3.063501,,4.84,3.463,11.181237,9.99
2016-11-16,,112.923,11.12,16.29,3.644,26.68,3429.59,18.01,3205.06,22.4,8.605639,25.59,26.94,7.81,10.09,9.19,17.474596,20.89,10968.08,6.72,3.073045,,4.81,3.461,11.181237,9.98
2016-11-17,,112.728,11.16,16.26,3.652,27.0,3436.53,18.41,3208.45,22.84,8.547098,28.15,27.0,8.08,10.17,9.2,17.416731,20.73,10945.42,6.85,3.082588,,4.84,3.466,11.638832,9.98
2016-11-18,,112.501,11.02,16.23,3.636,27.72,3417.46,18.11,3192.86,22.52,8.459286,30.24,27.13,8.2,9.97,9.2,17.513170,21.26,10889.11,6.72,3.073045,,4.78,3.446,11.559251,9.91
2016-11-19,,112.501,11.02,16.23,3.636,27.72,3417.46,18.11,3192.86,22.52,8.459286,30.24,27.13,8.2,9.97,9.2,17.513170,21.26,10889.11,6.72,3.073045,,4.78,3.446,11.559251,9.91
2016-11-20,,112.501,11.02,16.23,3.636,27.72,3417.46,18.11,3192.86,22.52,8.459286,30.24,27.13,8.2,9.97,9.2,17.513170,21.26,10889.11,6.72,3.073045,,4.78,3.446,11.559251,9.91
2016-11-21,,112.574,11.17,16.34,3.661,27.4,3441.11,17.98,3218.15,22.8,8.371473,28.49,27.58,8.5,10.05,9.28,17.841061,21.25,10899.92,6.69,3.263917,,4.81,3.458,11.638832,9.93
2016-11-22,,112.693,11.16,16.42,3.686,27.3,3468.36,17.88,3248.35,23.23,8.547098,28.43,27.44,9.05,10.24,9.31,18.033937,21.2,10985.6,6.74,3.235286,,4.85,3.48,11.419982000000001,10.0
2016-11-23,,112.761,11.08,16.67,3.702,27.22,3474.73,17.93,3241.14,25.55,8.537341,28.28,28.05,9.18,10.07,9.37,18.033937,21.27,10973.8,6.62,3.187568,,4.81,3.487,11.539356,10.21
2016-11-24,,112.554,11.03,16.64,3.71,26.93,3488.74,18.26,3241.74,26.38,8.517827,27.28,28.98,9.06,9.96,9.35,18.265388,21.27,10967.47,6.55,3.273461,,4.79,3.457,11.499564999999999,10.39
2016-11-25,,112.297,11.15,16.9,3.755,27.2,3521.3,18.41,3261.94,27.23,8.488556,27.39,29.0,9.39,10.04,9.41,18.496840,21.45,11036.53,6.61,3.292548,,4.8,3.43,11.459774000000001,10.29
2016-11-26,,112.297,11.15,16.9,3.755,27.2,3521.3,18.41,3261.94,27.23,8.488556,27.39,29.0,9.39,10.04,9.41,18.496840,21.45,11036.53,6.61,3.292548,,4.8,3.43,11.459774000000001,10.29
2016-11-27,,112.297,11.15,16.9,3.755,27.2,3521.3,18.41,3261.94,27.23,8.488556,27.39,29.0,9.39,10.04,9.41,18.496840,21.45,11036.53,6.61,3.292548,,4.8,3.43,11.459774000000001,10.29
2016-11-28,,112.318,11.2,16.84,3.758,26.38,3535.08,18.75,3277.0,28.47,8.576369,27.31,30.12,10.33,10.22,9.4,18.612564,21.61,11068.87,6.76,3.473877,,4.89,3.46,11.73831,10.67
2016-11-29,,111.705,11.21,16.97,3.792,26.16,3564.04,19.4,3282.92,28.47,8.469043,26.53,31.47,11.15,10.17,9.47,18.535414,21.57,11034.7,6.78,3.397527,,4.92,3.461,11.758205,10.79
2016-11-30,,111.694,10.94,16.84,3.765,26.98,3538.0,18.89,3250.03,28.47,8.547098,26.2,30.28,11.01,10.2,9.5,18.477552,21.43,11012.19,6.5,3.407071,,4.76,3.464,11.658729,10.7
2016-12-01,,111.677,10.92,16.9,3.805,26.97,3565.04,19.52,3273.31,30.59,8.508071,26.3,30.85,10.71,11.07,9.43,18.709003,21.43,11088.16,6.46,3.454789,,4.77,3.456,11.797996000000001,10.89
2016-12-02,,111.704,10.95,16.87,3.759,26.45,3528.95,18.68,3243.84,28.76,8.508071,25.74,29.87,10.38,11.14,9.43,18.535414,21.18,10912.63,6.4,3.263917,,4.66,3.429,11.579146000000001,10.68
2016-12-03,,111.704,10.95,16.87,3.759,26.45,3528.95,18.68,3243.84,28.76,8.508071,25.74,29.87,10.38,11.14,9.43,18.535414,21.18,10912.63,6.4,3.263917,,4.66,3.429,11.579146000000001,10.68
2016-12-04,,111.704,10.95,16.87,3.759,26.45,3528.95,18.68,3243.84,28.76,8.508071,25.74,29.87,10.38,11.14,9.43,18.535414,21.18,10912.63,6.4,3.263917,,4.66,3.429,11.579146000000001,10.68
2016-12-05,,111.664,10.75,16.91,3.69,25.5,3469.41,18.02,3204.71,25.88,8.410501,25.8,28.62,9.43,11.03,9.43,18.554703,21.11,10784.33,6.23,3.292548,,4.56,3.416,11.121552000000001,10.33
2016-12-06,9.23,111.541,10.71,16.9,3.681,25.38,3459.15,18.29,3199.65,26.33,8.410501,25.87,28.87,9.44,11.12,9.42,18.612564,21.09,10779.77,6.26,3.387984,,4.56,3.412,11.459774000000001,10.34
2016-12-07,10.15,111.498,10.77,16.84,3.71,25.14,3475.75,18.33,3222.24,26.19,8.547098,25.99,28.89,9.49,11.1,9.35,18.728291,21.16,10855.72,6.42,3.473877,,4.63,3.42,11.419982000000001,10.34
2016-12-08,11.17,111.584,10.6,16.93,3.701,24.74,3470.14,18.6,3215.37,26.24,8.761751,26.25,29.11,9.3,10.84,9.66,19.094755,21.3,10812.3,6.66,3.607487,,4.66,3.438,11.459774000000001,10.25
2016-12-09,12.29,111.533,10.5,17.2,3.719,24.81,3493.7,18.61,3232.88,26.99,8.781265,26.2,30.18,10.11,10.76,9.72,18.940454,21.1,10789.62,6.62,3.607487,,4.66,3.436,12.176009,10.28
2016-12-10,12.29,111.533,10.5,17.2,3.719,24.81,3493.7,18.61,3232.88,26.99,8.781265,26.2,30.18,10.11,10.76,9.72,18.940454,21.1,10789.62,6.62,3.607487,,4.66,3.436,12.176009,10.28
2016-12-11,12.29,111.533,10.5,17.2,3.719,24.81,3493.7,18.61,3232.88,26.99,8.781265,26.2,30.18,10.11,10.76,9.72,18.940454,21.1,10789.62,6.62,3.607487,,4.66,3.436,12.176009,10.28
2016-12-12,13.52,110.737,10.15,17.3,3.629,23.26,3409.18,18.01,3152.97,25.34,8.595883,24.98,29.29,9.61,10.06,9.74,18.786154,20.71,10302.85,6.38,3.559769,,4.49,3.409,11.539356,10.12
2016-12-13,14.87,110.398,10.21,17.06,3.629,23.06,3405.04,17.84,3155.04,25.54,8.556855,24.55,28.8,9.31,10.15,9.67,18.901880,20.85,10332.28,6.44,3.674292,,4.49,3.418,11.718414,10.07
2016-12-14,14.0,110.03,10.27,17.17,3.6,22.29,3378.95,17.88,3140.53,25.3,8.410501,24.53,28.4,8.81,10.21,9.85,18.670429,20.77,10232.82,6.47,3.807903,,4.52,3.439,11.419982000000001,9.98
2016-12-15,14.98,108.185,10.27,16.61,3.561,22.33,3340.43,17.45,3117.68,24.75,8.176333,24.44,27.83,8.9,10.08,9.51,17.937498,20.73,10256.11,6.49,3.779272,,4.55,3.433,11.280714999999999,9.92
2016-12-16,14.71,108.644,10.3,16.5,3.565,22.46,3346.03,17.64,3122.98,24.99,8.098278,24.31,29.2,8.85,10.08,9.33,17.956787,20.8,10334.76,6.38,3.798359,,4.57,3.442,11.360296,10.0
2016-12-17,14.71,108.644,10.3,16.5,3.565,22.46,3346.03,17.64,3122.98,24.99,8.098278,24.31,29.2,8.85,10.08,9.33,17.956787,20.8,10334.76,6.38,3.798359,,4.57,3.442,11.360296,10.0
2016-12-18,14.71,108.644,10.3,16.5,3.565,22.46,3346.03,17.64,3122.98,24.99,8.098278,24.31,29.2,8.85,10.08,9.33,17.956787,20.8,10334.76,6.38,3.798359,,4.57,3.442,11.360296,10.0
2016-12-19,14.21,109.283,10.2,16.42,3.557,21.1,3328.98,17.92,3118.08,24.16,8.049493,23.8,28.85,8.61,10.08,9.26,17.744621,20.7,10283.16,6.23,3.626574,,4.53,3.431,11.30061,9.92
2016-12-20,14.43,109.182,10.41,16.21,3.526,20.33,3309.06,17.99,3102.88,24.0,8.029979,23.8,28.23,8.75,9.9,9.25,17.590321,20.58,10245.33,6.22,3.283004,,4.48,3.431,11.121552000000001,9.93
2016-12-21,14.53,109.884,10.81,16.25,3.556,20.48,3338.54,18.55,3137.43,24.2,8.020223,24.23,28.38,8.88,10.18,9.24,17.474596,20.65,10313.57,6.3,3.368897,,4.51,3.428,11.30061,9.97
2016-12-22,14.13,110.149,10.71,16.14,3.554,20.61,3335.67,18.61,3139.56,24.66,7.942167,24.01,28.38,8.78,10.28,9.18,17.281719,20.75,10306.92,6.25,3.263917,,4.52,3.42,11.101656,9.95
2016-12-23,13.03,109.877,10.56,16.05,3.517,20.3,3307.6,18.16,3110.15,24.09,7.834840,23.54,28.13,8.92,10.13,9.16,17.108130,20.7,10199.86,6.12,3.206655,,4.48,3.419,11.101656,9.9
2016-12-24,13.03,109.877,10.56,16.05,3.517,20.3,3307.6,18.16,3110.15,24.09,7.834840,23.54,28.13,8.92,10.13,9.16,17.108130,20.7,10199.86,6.12,3.206655,,4.48,3.419,11.101656,9.9
2016-12-25,13.03,109.877,10.56,16.05,3.517,20.3,3307.6,18.16,3110.15,24.09,7.834840,23.54,28.13,8.92,10.13,9.16,17.108130,20.7,10199.86,6.12,3.206655,,4.48,3.419,11.101656,9.9
2016-12-26,13.12,109.879,10.73,16.09,3.539,20.65,3322.4,18.11,3122.57,24.62,7.834840,23.6,28.31,9.24,9.99,9.14,17.108130,20.7,10233.42,6.21,3.206655,,4.49,3.419,11.101656,9.86
2016-12-27,12.7,109.996,10.64,16.04,3.535,21.42,3316.39,18.42,3114.66,24.97,7.834840,23.38,28.3,9.24,10.1,9.09,17.108130,20.7,10230.57,6.18,3.206655,,4.52,3.422,11.101656,9.87
2016-12-28,12.56,110.24,10.38,16.01,3.515,21.2,3301.89,18.33,3102.24,24.94,8.049493,23.19,28.07,8.94,10.11,9.05,17.358870,20.7,10187.16,6.08,3.235286,,4.52,3.419,11.002179,9.88
2016-12-29,12.55,110.681,10.25,15.98,3.53,20.84,3297.76,18.51,3096.1,24.83,8.098278,23.24,28.02,9.16,10.12,9.06,17.301006,20.76,10159.45,6.08,3.187568,,4.59,3.421,11.101656,9.79
2016-12-30,12.55,110.719,10.29,16.14,3.522,20.55,3310.08,18.63,3103.64,24.62,8.088521,23.28,28.17,8.86,9.96,9.08,17.532459,20.75,10177.14,6.1,3.254373,,4.54,3.435,11.141446,9.88
2016-12-31,12.55,110.719,10.29,16.14,3.522,20.55,3310.08,18.63,3103.64,24.62,8.088521,23.28,28.17,8.86,9.96,9.08,17.532459,20.75,10177.14,6.1,3.254373,,4.54,3.435,11.141446,9.88
2017-01-01,12.55,110.719,10.29,16.14,3.522,20.55,3310.08,18.63,3103.64,24.62,8.088521,23.28,28.17,8.86,9.96,9.08,17.532459,20.75,10177.14,6.1,3.254373,,4.54,3.435,11.141446,9.88
2017-01-02,12.55,110.719,10.29,16.14,3.522,20.55,3310.08,18.63,3103.64,24.62,8.088521,23.28,28.17,8.86,9.96,9.08,17.532459,20.75,10177.14,6.1,3.254373,,4.54,3.435,11.141446,9.88
2017-01-03,12.63,110.716,10.41,16.24,3.559,20.73,3342.23,18.67,3135.92,25.06,8.205605,23.59,29.12,8.87,9.97,9.11,17.667471,20.85,10262.85,6.24,3.263917,,4.54,3.444,11.320506,9.94
2017-01-04,12.52,110.589,10.5,16.32,3.582,20.85,3368.31,18.66,3158.79,25.14,8.156819,23.72,29.83,8.97,10.3,9.11,17.628897,21.02,10384.87,6.3,3.416615,,4.58,3.454,11.380192,10.04
2017-01-05,12.16,110.615,10.41,16.33,3.59,20.93,3367.79,18.42,3165.41,25.26,8.303174,23.5,29.69,8.93,10.33,9.08,18.072512,20.99,10371.47,6.59,3.473877,,4.65,3.476,11.817892,10.04
2017-01-06,11.63,110.613,10.63,16.17,3.57,20.64,3347.67,18.34,3154.32,25.0,8.244633,23.16,29.39,8.88,10.29,9.01,17.956787,20.95,10289.36,6.52,3.378440,,4.62,3.484,11.599041999999999,10.02
2017-01-07,11.63,110.613,10.63,16.17,3.57,20.64,3347.67,18.34,3154.32,25.0,8.244633,23.16,29.39,8.88,10.29,9.01,17.956787,20.95,10289.36,6.52,3.378440,,4.62,3.484,11.599041999999999,10.02
2017-01-08,11.63,110.613,10.63,16.17,3.57,20.64,3347.67,18.34,3154.32,25.0,8.244633,23.16,29.39,8.88,10.29,9.01,17.956787,20.95,10289.36,6.52,3.378440,,4.62,3.484,11.599041999999999,10.02
2017-01-09,11.59,110.662,10.65,16.24,3.583,20.66,3363.9,18.35,3171.24,24.74,8.234875,23.24,29.25,8.95,10.41,9.02,18.072512,20.78,10331.79,6.74,3.435702,,4.66,3.493,11.559251,10.01
2017-01-10,11.34,110.705,10.52,16.22,3.583,20.58,3358.27,18.37,3161.67,24.93,8.205605,22.98,29.18,8.88,10.57,9.03,18.091799,20.65,10306.34,6.65,3.550225,,4.65,3.488,11.599041999999999,10.02
2017-01-11,10.85,110.66,10.5,16.15,3.56,20.4,3334.5,18.12,3136.75,24.68,8.293417,22.54,28.6,8.74,10.51,8.99,18.246101,20.32,10215.48,6.48,3.540682,,4.6,3.482,11.579146000000001,10.01
2017-01-12,10.96,110.726,10.33,16.12,3.54,20.4,3317.62,18.02,3119.29,24.31,8.361715,22.29,28.2,8.6,10.29,9.0,18.458263,20.22,10131.23,6.43,3.492964,,4.56,3.465,11.559251,9.95
2017-01-13,10.84,110.754,10.2,16.26,3.533,21.81,3319.91,18.03,3112.76,24.16,8.381230,22.04,28.22,8.54,10.48,9.08,18.516129,19.73,10008.3,6.5,3.473877,,4.52,3.474,11.539356,9.92
2017-01-14,10.84,110.754,10.2,16.26,3.533,21.81,3319.91,18.03,3112.76,24.16,8.381230,22.04,28.22,8.54,10.48,9.08,18.516129,19.73,10008.3,6.5,3.473877,,4.52,3.474,11.539356,9.92
2017-01-15,10.84,110.754,10.2,16.26,3.533,21.81,3319.91,18.03,3112.76,24.16,8.381230,22.04,28.22,8.54,10.48,9.08,18.516129,19.73,10008.3,6.5,3.473877,,4.52,3.474,11.539356,9.92
2017-01-16,10.36,110.384,10.1,16.55,3.537,21.0,3319.45,18.24,3103.43,23.79,8.322688,22.42,28.25,8.65,10.34,9.2,18.265388,19.53,9712.8,6.5,3.349809,,4.44,3.49,11.280714999999999,10.08
2017-01-17,10.45,110.429,10.21,16.42,3.538,20.8,3326.36,18.29,3108.77,24.17,8.273903,22.45,28.91,8.6,10.22,9.15,18.246101,19.79,9826.79,6.67,3.454789,,4.48,3.502,11.280714999999999,10.03
2017-01-18,10.23,110.54,10.34,16.65,3.55,20.92,3339.37,18.29,3113.01,24.96,8.371473,22.29,29.14,8.74,10.46,9.18,18.477552,19.54,9804.76,6.66,3.531138,,4.48,3.501,11.559251,10.03
2017-01-19,10.4,110.725,10.35,16.64,3.55,20.6,3329.29,18.13,3101.3,24.88,8.283660,22.55,28.77,8.67,10.75,9.18,18.419689,19.72,9768.57,6.59,3.617031,,4.47,3.501,11.459774000000001,9.92
2017-01-20,10.73,110.881,10.66,16.78,3.568,20.68,3354.89,18.43,3123.14,25.37,8.156819,22.94,29.22,8.72,10.75,9.22,18.246101,19.74,9906.14,6.64,3.588400,,4.52,3.53,11.419982000000001,9.95
2017-01-21,10.73,110.881,10.66,16.78,3.568,20.68,3354.89,18.43,3123.14,25.37,8.156819,22.94,29.22,8.72,10.75,9.22,18.246101,19.74,9906.14,6.64,3.588400,,4.52,3.53,11.419982000000001,9.95
2017-01-22,10.73,110.881,10.66,16.78,3.568,20.68,3354.89,18.43,3123.14,25.37,8.156819,22.94,29.22,8.72,10.75,9.22,18.246101,19.74,9906.14,6.64,3.588400,,4.52,3.53,11.419982000000001,9.95
2017-01-23,10.63,111.149,10.64,16.73,3.585,20.74,3364.08,18.61,3136.77,25.28,8.147063,23.03,28.96,8.83,10.95,9.22,18.323252,19.73,9976.19,6.75,3.674292,,4.57,3.531,11.638832,10.0
2017-01-24,10.45,110.882,10.6,16.92,3.586,20.69,3364.45,18.64,3142.55,25.32,8.254390,22.95,29.1,8.8,11.09,9.27,18.535414,19.6,9941.55,6.8,3.693380,6.29,4.6,3.548,11.718414,10.04
2017-01-25,10.46,110.703,10.77,16.93,3.592,20.61,3375.9,18.75,3149.55,25.5,8.234875,23.02,29.4,8.98,11.15,9.22,18.689714,19.5,9977.96,6.77,3.540682,6.92,4.55,3.539,11.678623,10.06
2017-01-26,10.43,110.876,10.85,17.07,3.61,20.68,3387.96,18.8,3159.17,25.78,8.371473,23.28,29.9,8.94,11.11,9.25,18.959743,19.62,10052.05,6.88,3.779272,7.61,4.55,3.516,11.658729,10.11
2017-01-27,10.43,110.876,10.85,17.07,3.61,20.68,3387.96,18.8,3159.17,25.78,8.371473,23.28,29.9,8.94,11.11,9.25,18.901880,19.62,10052.05,6.88,3.769729,7.61,4.55,3.516,11.559251,10.11
2017-01-28,10.43,110.876,10.85,17.07,3.61,20.68,3387.96,18.8,3159.17,25.78,8.371473,23.28,29.9,8.94,11.11,9.25,18.901880,19.62,10052.05,6.88,3.769729,7.61,4.55,3.516,11.559251,10.11
2017-01-29,10.43,110.876,10.85,17.07,3.61,20.68,3387.96,18.8,3159.17,25.78,8.371473,23.28,29.9,8.94,11.11,9.25,18.901880,19.62,10052.05,6.88,3.769729,7.61,4.55,3.516,11.559251,10.11
2017-01-30,10.43,110.876,10.85,17.07,3.61,20.68,3387.96,18.8,3159.17,25.78,8.371473,23.28,29.9,8.94,11.11,9.25,18.901880,19.62,10052.05,6.88,3.769729,7.61,4.55,3.516,11.559251,10.11
2017-01-31,10.43,110.876,10.85,17.07,3.61,20.68,3387.96,18.8,3159.17,25.78,8.371473,23.28,29.9,8.94,11.11,9.25,18.901880,19.62,10052.05,6.88,3.769729,7.61,4.55,3.516,11.559251,10.11
2017-02-01,10.43,110.876,10.85,17.07,3.61,20.68,3387.96,18.8,3159.17,25.78,8.215362,23.28,29.9,8.94,11.11,9.25,18.901880,19.62,10052.05,6.88,3.731554,7.61,4.55,3.516,11.638832,10.11
2017-02-02,10.43,110.876,10.85,17.07,3.61,20.68,3387.96,18.8,3159.17,25.78,8.195848,23.28,29.9,8.94,11.11,9.25,18.747580,19.62,10052.05,6.88,3.741098,7.61,4.55,3.516,11.400087,10.11
2017-02-03,10.39,110.827,10.86,16.73,3.587,20.68,3364.49,18.53,3140.17,25.39,8.176333,22.93,29.9,8.84,11.11,9.17,18.535414,19.13,10004.84,6.88,3.712467,8.37,4.51,3.536,11.380192,10.15
2017-02-04,10.39,110.827,10.86,16.73,3.587,20.68,3364.49,18.53,3140.17,25.39,8.176333,22.93,29.9,8.84,11.11,9.17,18.535414,19.13,10004.84,6.88,3.712467,8.37,4.51,3.536,11.380192,10.15
2017-02-05,10.39,110.827,10.86,16.73,3.587,20.68,3364.49,18.53,3140.17,25.39,8.176333,22.93,29.9,8.84,11.11,9.17,18.535414,19.13,10004.84,6.88,3.712467,8.37,4.51,3.536,11.380192,10.15
2017-02-06,10.52,110.715,10.84,16.72,3.595,20.71,3373.21,18.51,3156.98,25.26,8.195848,23.04,29.99,8.87,11.17,9.16,18.651140,18.88,10078.73,6.96,3.645662,9.21,4.58,3.54,11.041969,10.08
2017-02-07,10.33,110.695,10.79,16.66,3.578,20.64,3365.68,18.82,3153.09,25.13,8.215362,22.8,29.65,8.8,11.57,9.14,18.458263,18.6,10055.57,7.17,3.722011,10.13,4.63,3.547,11.101656,10.03
2017-02-08,11.11,110.674,10.94,16.67,3.597,20.69,3383.29,18.75,3166.98,25.35,8.390987,23.01,29.88,8.84,11.64,9.12,18.786154,18.6,10130.12,7.14,3.874708,10.46,4.64,3.546,11.181237,10.03
2017-02-09,11.02,110.599,11.14,16.69,3.615,20.8,3396.29,18.78,3183.18,25.62,8.586126,23.12,30.02,8.87,11.6,9.12,19.229771,18.72,10182.73,7.24,3.970145,10.05,4.66,3.563,11.400087,10.04
2017-02-10,11.29,110.299,11.17,16.76,3.637,20.66,3413.49,19.15,3196.7,25.97,8.576369,23.45,30.12,9.18,11.76,9.11,19.528728,18.8,10186.38,7.36,4.103755,11.06,4.83,3.537,12.096428,10.05
2017-02-11,11.29,110.299,11.17,16.76,3.637,20.66,3413.49,19.15,3196.7,25.97,8.576369,23.45,30.12,9.18,11.76,9.11,19.528728,18.8,10186.38,7.36,4.103755,11.06,4.83,3.537,12.096428,10.05
2017-02-12,11.29,110.299,11.17,16.76,3.637,20.66,3413.49,19.15,3196.7,25.97,8.576369,23.45,30.12,9.18,11.76,9.11,19.528728,18.8,10186.38,7.36,4.103755,11.06,4.83,3.537,12.096428,10.05
2017-02-13,11.32,110.372,11.2,16.87,3.657,20.77,3436.27,19.06,3216.84,27.1,8.751995,24.12,30.91,9.21,11.89,9.14,20.010920,19.43,10270.83,7.39,4.151473,12.17,4.8,3.556,12.772872999999999,10.16
2017-02-14,11.49,110.386,11.22,16.74,3.653,20.91,3435.8,18.82,3217.93,26.9,8.712967,23.88,30.69,9.2,11.72,9.1,19.962700,19.5,10264.92,7.47,4.103755,13.39,4.79,3.547,12.87235,10.18
2017-02-15,11.42,110.6,10.96,16.8,3.64,20.67,3421.71,18.72,3212.99,26.99,8.927619,24.12,31.06,9.04,11.56,9.15,20.541328,19.77,10177.25,7.24,3.960601,14.73,4.72,3.557,12.653501,10.07
2017-02-16,12.43,110.829,11.02,16.78,3.66,20.68,3440.93,18.94,3229.62,27.59,8.976404,24.19,32.03,9.07,11.67,9.12,20.348454,19.78,10253.96,7.3,3.998775,16.2,4.78,3.559,13.051409,10.13
2017-02-17,12.39,110.781,10.9,16.69,3.649,20.54,3421.44,18.7,3202.08,27.41,8.771508,23.71,32.25,8.89,11.3,9.03,20.155577,19.63,10197.92,7.29,3.893795,17.82,4.72,3.547,12.832559,10.23
2017-02-18,12.39,110.781,10.9,16.69,3.649,20.54,3421.44,18.7,3202.08,27.41,8.771508,23.71,32.25,8.89,11.3,9.03,20.155577,19.63,10197.92,7.29,3.893795,17.82,4.72,3.547,12.832559,10.23
2017-02-19,12.39,110.781,10.9,16.69,3.649,20.54,3421.44,18.7,3202.08,27.41,8.771508,23.71,32.25,8.89,11.3,9.03,20.155577,19.63,10197.92,7.29,3.893795,17.82,4.72,3.547,12.832559,10.23
2017-02-20,12.25,110.716,11.38,16.91,3.701,20.61,3471.39,19.03,3239.96,28.55,8.839808,24.92,32.58,9.07,11.45,9.14,20.493111,20.15,10329.0,7.3,4.008319,18.93,4.86,3.546,13.031514,10.63
2017-02-21,12.0,110.768,11.39,16.92,3.708,20.98,3482.82,18.87,3253.33,28.24,8.820293,24.56,32.45,9.06,11.48,9.13,20.589548,20.2,10405.75,7.32,3.951057,19.55,4.84,3.572,13.628376000000001,10.65
2017-02-22,11.79,110.9,11.76,16.88,3.716,20.9,3489.76,19.13,3261.22,28.32,8.771508,24.28,33.05,9.05,11.62,9.09,20.734205,20.3,10444.38,7.44,4.008319,18.39,4.91,3.573,14.205344,10.66
